1,17,23,3
1,17,29,3
1,17,31,3
1,17,37,3
1,17,41,3
1,17,43,3
1,17,47,3
1,17,53,3
1,17,59,3
1,17,61,3
1,17,67,3
1,17,71,3
1,17,73,3
1,17,79,3
1,17,83,3
1,17,89,3
1,17,97,3
1,17,101,3
1,17,103,3
1,17,107,3
1,17,109,3
1,17,113,3
1,18,2,3
1,18,3,3
1,18,5,3
1,18,7,3
1,18,11,3
1,18,13,3
1,18,17,3
1,18,19,3
1,18,23,3
1,18,29,3
1,18,31,3
1,18,37,3
1,18,41,3
1,18,43,3
1,18,47,3
1,18,53,3
1,18,59,3
1,18,61,3
1,18,67,3
1,18,71,3
1,18,73,3
1,18,79,3
1,18,83,3
1,18,89,3
1,18,97,3
1,18,101,3
1,18,103,3
1,18,107,3
1,18,109,3
1,18,113,3
1,19,2,3
1,19,3,3
1,19,5,3
1,19,7,3
1,19,11,3
1,19,13,3
1,19,17,3
1,19,19,3
1,19,23,3
1,19,29,3
1,19,31,3
1,19,37,3
1,19,41,3
1,19,43,3
1,19,47,3
1,19,53,3
1,19,59,3
1,19,61,3
1,19,67,3
1,19,71,3
1,19,73,3
1,19,79,3
1,19,83,3
1,19,89,3
1,19,97,3
1,19,101,3
1,19,103,3
1,19,107,3
1,19,109,3
1,19,113,3
1,20,2,3
1,20,3,3
1,20,5,3
1,20,7,3
1,20,11,3
1,20,13,3
1,20,17,3
1,20,19,3
1,20,23,3
1,20,29,3
1,20,31,3
1,20,37,3
1,20,41,3
1,20,43,3
1,20,47,3
1,20,53,3
1,20,59,3
1,20,61,3
1,20,67,3
1,20,71,3
1,20,73,3
1,20,79,3
1,20,83,3
1,20,89,3
1,20,97,3
1,20,101,3
1,20,103,3
1,20,107,3
1,20,109,3
1,20,113,3
1,21,2,3
1,21,3,3
1,21,5,3
1,21,7,3
1,21,11,3
1,21,13,3
1,21,17,3
1,21,19,3
1,21,23,3
1,21,29,3
1,21,31,3
1,21,37,3
1,21,41,3
1,21,43,3
1,21,47,3
1,21,53,3
1,21,59,3
1,21,61,3
1,21,67,3
1,21,71,3
1,21,73,3
1,21,79,3
1,21,83,3
1,21,89,3
1,21,97,3
1,21,101,3
1,21,103,3
1,21,107,3
1,21,109,3
1,21,113,3
1,22,2,3
1,22,3,3
1,22,5,3
1,22,7,3
1,22,11,3
1,22,13,3
1,22,17,3
1,22,19,3
1,22,23,3
1,22,29,3
1,22,31,3
1,22,37,3
1,22,41,3
1,22,43,3
1,22,47,3
1,22,53,3
1,22,59,3
1,22,61,3
1,22,67,3
1,22,71,3
1,22,73,3
1,22,79,3
1,22,83,3
1,22,89,3
1,22,97,3
1,22,101,3
1,22,103,3
1,22,107,3
1,22,109,3
1,22,113,3
1,23,2,3
1,23,3,3
1,23,5,3
1,23,7,3
1,23,11,3
1,23,13,3
1,23,17,3
1,23,19,3
1,23,23,3
1,23,29,3
1,23,31,3
1,23,37,3
1,23,41,3
1,23,43,3
1,23,47,3
1,23,53,3
1,23,59,3
1,23,61,3
1,23,67,3
1,23,71,3
1,23,73,3
1,23,79,3
1,23,83,3
1,23,89,3
1,23,97,3
1,23,101,3
1,23,103,3
1,23,107,3
1,23,109,3
1,23,113,3
1,24,2,3
1,24,3,3
1,24,5,3
1,24,7,3
1,24,11,3
1,24,13,3
1,24,17,3
1,24,19,3
1,24,23,3
1,24,29,3
1,24,31,3
1,24,37,3
1,24,41,3
1,24,43,3
1,24,47,3
1,24,53,3
1,24,59,3
1,24,61,3
1,24,67,3
1,24,71,3
1,24,73,3
1,24,79,3
1,24,83,3
1,24,89,3
1,24,97,3
1,24,101,3
1,24,103,3
1,24,107,3
1,24,109,3
1,24,113,3
1,25,2,3
1,25,3,3
1,25,5,3
1,25,7,3
1,25,11,3
1,25,13,3
1,25,17,3
1,25,19,3
1,25,23,3
1,25,29,3
1,25,31,3
1,25,37,3
1,25,41,3
1,25,43,3
1,25,47,3
1,25,53,3
1,25,59,3
1,25,61,3
1,25,67,3
1,25,71,3
1,25,73,3
1,25,79,3
1,25,83,3
1,25,89,3
1,25,97,3
1,25,101,3
1,25,103,3
1,25,107,3
1,25,109,3
1,25,113,3
1,26,2,3
1,26,3,3
1,26,5,3
1,26,7,3
1,26,11,3
1,26,13,3
1,26,17,3
1,26,19,3
1,26,23,3
1,26,29,3
1,26,31,3
1,26,37,3
1,26,41,3
1,26,43,3
1,26,47,3
1,26,53,3
1,26,59,3
1,26,61,3
1,26,67,3
1,26,71,3
1,26,73,3
1,26,79,3
1,26,83,3
1,26,89,3
1,26,97,3
1,26,101,3
1,26,103,3
1,26,107,3
1,26,109,3
1,26,113,3
1,27,2,3
1,27,3,3
1,27,5,3
1,27,7,3
1,27,11,3
1,27,13,3
1,27,17,3
1,27,19,3
1,27,23,3
1,27,29,3
1,27,31,3
1,27,37,3
1,27,41,3
1,27,43,3
1,27,47,3
1,27,53,3
1,27,59,3
1,27,61,3
1,27,67,3
1,27,71,3
1,27,73,3
1,27,79,3
1,27,83,3
1,27,89,3
1,27,97,3
1,27,101,3
1,27,103,3
1,27,107,3
1,27,109,3
1,27,113,3
1,28,2,3
1,28,3,3
1,28,5,3
1,28,7,3
1,28,11,3
1,28,13,3
1,28,17,3
1,28,19,3
1,28,23,3
1,28,29,3
1,28,31,3
1,28,37,3
1,28,41,3
1,28,43,3
1,28,47,3
1,28,53,3
1,28,59,3
1,28,61,3
1,28,67,3
1,28,71,3
1,28,73,3
1,28,79,3
1,28,83,3
1,28,89,3
1,28,97,3
1,28,101,3
1,28,103,3
1,28,107,3
1,28,109,3
1,28,113,3
1,29,2,3
1,29,3,3
1,29,5,3
1,29,7,3
1,29,11,3
1,29,13,3
1,29,17,3
1,29,19,3
1,29,23,3
1,29,29,3
1,29,31,3
1,29,37,3
1,29,41,3
1,29,43,3
1,29,47,3
1,29,53,3
1,29,59,3
1,29,61,3
1,29,67,3
1,29,71,3
1,29,73,3
1,29,79,3
1,29,83,3
1,29,89,3
1,29,97,3
1,29,101,3
1,29,103,3
1,29,107,3
1,29,109,3
1,29,113,3
1,30,2,3
1,30,3,3
1,30,5,3
1,30,7,3
1,30,11,3
1,30,13,3
1,30,17,3
1,30,19,3
1,30,23,3
1,30,29,3
1,30,31,3
1,30,37,3
1,30,41,3
1,30,43,3
1,30,47,3
1,30,53,3
1,30,59,3
1,30,61,3
1,30,67,3
1,30,71,3
1,30,73,3
1,30,79,3
1,30,83,3
1,30,89,3
1,30,97,3
1,30,101,3
1,30,103,3
1,30,107,3
1,30,109,3
1,30,113,3
1,31,2,3
1,31,3,3
1,31,5,3
1,31,7,3
1,31,11,3
1,31,13,3
1,31,17,3
1,31,19,3
1,31,23,3
1,31,29,3
1,31,31,3
1,31,37,3
1,31,41,3
1,31,43,3
1,31,47,3
1,31,53,3
1,31,59,3
1,31,61,3
1,31,67,3
1,31,71,3
1,31,73,3
1,31,79,3
1,31,83,3
1,31,89,3
1,31,97,3
1,31,101,3
1,31,103,3
1,31,107,3
1,31,109,3
1,31,113,3
1,32,2,3
1,32,3,3
1,32,5,3
1,32,7,3
1,32,11,3
1,32,13,3
1,32,17,3
1,32,19,3
1,32,23,3
1,32,29,3
1,32,31,3
1,32,37,3
1,32,41,3
1,32,43,3
1,32,47,3
1,32,53,3
1,32,59,3
1,32,61,3
1,32,67,3
1,32,71,3
1,32,73,3
1,32,79,3
1,32,83,3
1,32,89,3
1,32,97,3
1,32,101,3
1,32,103,3
1,32,107,3
1,32,109,3
1,32,113,3
1,33,2,3
1,33,3,3
1,33,5,3
1,33,7,3
1,33,11,3
1,33,13,3
1,33,17,3
1,33,19,3
1,33,23,3
1,33,29,3
1,33,31,3
1,33,37,3
1,33,41,3
1,33,43,3
1,33,47,3
1,33,53,3
1,33,59,3
1,33,61,3
1,33,67,3
1,33,71,3
1,33,73,3
1,33,79,3
1,33,83,3
1,33,89,3
1,33,97,3
1,33,101,3
1,33,103,3
1,33,107,3
1,33,109,3
1,33,113,3
1,34,2,3
1,34,3,3
1,34,5,3
1,34,7,3
1,34,11,3
1,34,13,3
1,34,17,3
1,34,19,3
1,34,23,3
1,34,29,3
1,34,31,3
1,34,37,3
1,34,41,3
1,34,43,3
1,34,47,3
1,34,53,3
1,34,59,3
1,34,61,3
1,34,67,3
1,34,71,3
1,34,73,3
1,34,79,3
1,34,83,3
1,34,89,3
1,34,97,3
1,34,101,3
1,34,103,3
1,34,107,3
1,34,109,3
1,34,113,3
1,35,2,3
1,35,3,3
1,35,5,3
1,35,7,3
1,35,11,3
1,35,13,3
1,35,17,3
1,35,19,3
1,35,23,3
1,35,29,3
1,35,31,3
1,35,37,3
1,35,41,3
1,35,43,3
1,35,47,3
1,35,53,3
1,35,59,3
1,35,61,3
1,35,67,3
1,35,71,3
1,35,73,3
1,35,79,3
1,35,83,3
1,35,89,3
1,35,97,3
1,35,101,3
1,35,103,3
1,35,107,3
1,35,109,3
1,35,113,3
1,36,2,3
1,36,3,3
1,36,5,3
1,36,7,3
1,36,11,3
1,36,13,3
1,36,17,3
1,36,19,3
1,36,23,3
1,36,29,3
1,36,31,3
1,36,37,3
1,36,41,3
1,36,43,3
1,36,47,3
1,36,53,3
1,36,59,3
1,36,61,3
1,36,67,3
1,36,71,3
1,36,73,3
1,36,79,3
1,36,83,3
1,36,89,3
1,36,97,3
1,36,101,3
1,36,103,3
1,36,107,3
1,36,109,3
1,36,113,3
1,37,2,3
1,37,3,3
1,37,5,3
1,37,7,3
1,37,11,3
1,37,13,3
1,37,17,3
1,37,19,3
1,37,23,3
1,37,29,3
1,37,31,3
1,37,37,3
1,37,41,3
1,37,43,3
1,37,47,3
1,37,53,3
1,37,59,3
1,37,61,3
1,37,67,3
1,37,71,3
1,37,73,3
1,37,79,3
1,37,83,3
1,37,89,3
1,37,97,3
1,37,101,3
1,37,103,3
1,37,107,3
1,37,109,3
1,37,113,3
1,38,2,3
1,38,3,3
1,38,5,3
1,38,7,3
1,38,11,3
1,38,13,3
1,38,17,3
1,38,19,3
1,38,23,3
1,38,29,3
1,38,31,3
1,38,37,3
1,38,41,3
1,38,43,3
1,38,47,3
1,38,53,3
1,38,59,3
1,38,61,3
1,38,67,3
1,38,71,3
1,38,73,3
1,38,79,3
1,38,83,3
1,38,89,3
1,38,97,3
1,38,101,3
1,38,103,3
1,38,107,3
1,38,109,3
1,38,113,3
1,39,2,3
1,39,3,3
1,39,5,3
1,39,7,3
1,39,11,3
1,39,13,3
1,39,17,3
1,39,19,3
1,39,23,3
1,39,29,3
1,39,31,3
1,39,37,3
1,39,41,3
1,39,43,3
1,39,47,3
1,39,53,3
1,39,59,3
1,39,61,3
1,39,67,3
1,39,71,3
1,39,73,3
1,39,79,3
1,39,83,3
1,39,89,3
1,39,97,3
1,39,101,3
1,39,103,3
1,39,107,3
1,39,109,3
1,39,113,3
113,40,2,3
113,40,3,3
113,40,5,3
113,40,7,3
113,40,11,3
113,40,13,3
113,40,17,3
113,40,19,3
113,40,23,3
113,40,29,3
113,40,31,3
113,40,37,3
113,40,41,3
113,40,43,3
113,40,47,3
113,40,53,3
113,40,59,3
113,40,61,3
113,40,67,3
113,40,71,3
113,40,73,3
113,40,79,3
113,40,83,3
113,40,89,3
113,40,97,3
113,40,101,3
113,40,103,3
113,40,107,3
113,40,109,3
113,40,109,3
